tiempo,posicion_x_px,posicion_y_px,posicion_x,posicion_y,velocidad_x,velocidad_y,aceleracion_x,aceleracion_y,velocidad_angular,aceleracion_angular
7.099,2274.0,472.5,20.406462419306983,4.240129064697691,2.18,1.09,-17.65,2.94,1.9697856974465124,-0.2972092794783866
7.132,2282.0,476.5,20.47825296431774,4.276024337203069,1.58,1.19,9.7,-3.03,1.9598847911469077,-0.2982572178301824
7.166,2288.0,481.0,20.532095873075804,4.316406518771618,1.9,1.09,-24.55,10.61,1.9499486895791653,-0.29932935133693117
7.199,2295.0,485.0,20.59491259996021,4.352301791276996,1.09,1.44,6.76,-7.35,1.9399765777915081,-0.30042567752232696
7.232,2299.0,490.3,20.630807872465592,4.39986302734662,1.32,1.19,-6.97,9.39,1.9299676408321593,-0.3015461939100635
7.266,2304.0,494.8,20.67567696309732,4.44024520891517,1.09,1.5,-8.18,-8.48,1.9199210637493422,-0.30269089802383486
7.299,2308.0,500.3,20.71157223560269,4.489601208610064,0.82,1.22,0.0,0.0,1.909836031591281,-0.30385978738733477
7.332,2311.0,504.8,20.738493689981723,4.529983390178613,0.82,1.22,-0.88,-3.24,1.8997117294061976,-0.30505285952425726
7.365,2314.0,509.3,20.765415144360755,4.570365571747162,0.79,1.11,-15.76,-6.36,1.8895473422423161,-0.30627011195829607
7.399,2317.0,513.5,20.79233659873979,4.608055607877809,0.27,0.9,8.18,1.52,1.8793420551478603,-0.30751154221314536
7.432,2318.0,516.8,20.801310416866134,4.637669207694744,0.54,0.95,-8.24,-7.06,1.869095053171053,-0.3087771478124987
7.465,2320.0,520.3,20.819258053118823,4.669077571136949,0.26,0.71,0.3,-5.15,1.8588055213601185,-0.31006692628005034
7.499,2321.0,523.0,20.82823187124517,4.69330688007808,0.27,0.54,0.0,-12.12,1.8484726447632784,-0.311380875139494
7.532,2322.0,525.0,20.837205689371512,4.711254516330768,0.27,0.14,-0.29,7.65,1.8380956084287572,-0.31271899191452346
7.565,2323.0,525.5,20.84617950749785,4.71574142539394,0.26,0.4,-7.88,-5.45,1.827673597404778,-0.3140812741288328
7.599,2324.0,527.0,20.8551533256242,4.729202152583457,0.0,0.22,8.18,-13.33,1.817205796739565,-0.31546771930611583
7.632,2324.0,527.8,20.8551533256242,4.736381207084532,0.27,-0.22,-7.94,5.0,1.80669139148134,-0.31687832497006657
7.665,2325.0,527.0,20.864127143750544,4.729202152583457,0.0,-0.05,8.18,-6.67,1.7961295666783275,-0.31831308864437874
7.699,2325.0,526.8,20.864127143750544,4.727407388958188,0.27,-0.27,-8.18,-10.91,1.7855195073787504,-0.3197720078527464
7.732,2326.0,525.8,20.87310096187689,4.718433570831843,0.0,-0.63,7.65,6.76,1.7748603986308322,-0.3212550801188634
7.765,2326.0,523.5,20.87310096187689,4.697793789141252,0.26,-0.4,0.3,-14.24,1.7641514254827961,-0.3227623029664236
7.799,2327.0,522.0,20.88207478000324,4.684333061951735,0.27,-0.87,16.67,-4.85,1.7533917729828654,-0.3242936739191209
7.832,2328.0,518.8,20.891048598129576,4.655616843947433,0.82,-1.03,-16.47,5.59,1.7425806261792638,-0.3258491905006494
7.865,2331.0,515.0,20.91797005250861,4.621516335067325,0.26,-0.84,8.48,-10.0,1.731717170120215,-0.32742885023470264
7.899,2332.0,511.8,20.92694387063496,4.592800117063023,0.54,-1.17,0.0,-1.52,1.7208005898539414,-0.3290326506449747
7.932,2334.0,507.5,20.944891506887643,4.554212699119742,0.54,-1.22,-0.29,3.24,1.7098300704286666,-0.3306605892551596
7.965,2336.0,503.0,20.96283914314033,4.5138305175511935,0.53,-1.11,16.97,-3.33,1.6988047968926145,-0.33231266358895106
7.999,2338.0,498.8,20.98078677939302,4.476140481420547,1.09,-1.22,0.0,8.18,1.6877239542940083,-0.33398887117004317
8.032,2342.0,494.3,21.0166820518984,4.435758299851997,1.09,-0.95,-8.82,-9.41,1.6765867276810709,-0.3356892095221296
8.065,2346.0,490.8,21.05257732440377,4.404349936409792,0.79,-1.27,-8.82,-9.41,1.6653923021020258,-0.3374136761689044
8.099,2349.0,486.0,21.079498778782806,4.361275609403339,0.79,-1.27,-8.82,-9.41,1.654139862605096,-0.3374136761689044
